movie_id,title,genre_ids,release_date,movie_popularity,vote_average,vote_count,budget,revenue,rating
9100,The Craft,"[27, 18, 14]",1996-05-03,37.44,6.7,1325,15000000,24819936,R
268,Batman,"[14, 28]",1989-06-23,37.388,7.2,5883,35000000,411348924,PG-13
381284,Hidden Figures,"[18, 36]",2016-12-10,37.354,8.1,7352,25000000,230698791,PG
72571,Paranormal Activity 3,"[27, 9648]",2011-10-19,37.317,5.9,1709,5000000,207039844,R
8645,The Happening,"[53, 878]",2008-06-11,37.255,5.3,2646,60000000,163403799,R
254470,Pitch Perfect 2,"[35, 10402]",2015-05-07,37.254,6.9,4671,29000000,287506194,PG-13
216282,Into the Storm,"[28, 53]",2014-08-06,37.173,6.0,1655,50000000,160602194,PG-13
13680,The Game Plan,"[35, 10751]",2007-09-28,37.132,6.4,1567,22000000,147880543,PG
857,Saving Private Ryan,"[18, 36, 10752]",1998-07-24,37.112,8.2,12389,70000000,481840909,R
82703,Mr. Peabody & Sherman,"[16, 12, 10751]",2014-02-07,37.05,6.7,1922,145000000,272912430,PG
38,Eternal Sunshine of the Spotless Mind,"[878, 18, 10749]",2004-03-19,37.048,8.1,11697,20000000,72258126,R
181533,Night at the Museum: Secret of the Tomb,"[12, 35, 14, 10751]",2014-12-17,36.974,6.2,4838,127000000,363204635,PG
41439,Saw 3D,"[27, 80]",2010-10-21,36.973,6.0,2236,20000000,136150434,R
68812,The Iceman,"[53, 80, 18]",2012-09-01,36.972,6.5,783,20000000,1969193,R
578,Jaws,"[27, 53, 12]",1975-06-18,36.971,7.6,7894,7000000,470653000,PG-13
11886,Robin Hood,"[16, 10751]",1973-11-08,36.968,7.3,3503,5000000,32056467,G
107846,Escape Plan,"[28, 53]",2013-10-09,36.955,6.7,4101,50000000,122915111,R
62213,Dark Shadows,"[35, 14]",2012-05-09,36.899,6.0,5948,150000000,245527149,PG-13
8456,Never Back Down,"[18, 28]",2008-03-04,36.894,6.7,1839,20000000,41627431,PG-13
72213,Courageous,[18],2011-09-30,36.799,7.5,251,1000000,34522221,PG-13
18126,Hannah Montana: The Movie,"[35, 18, 10751, 10402, 10749]",2009-04-10,36.772,6.6,1672,35000000,155545279,G
109414,This Is the End,"[28, 35]",2013-06-12,36.764,6.2,5159,32000000,126041322,R
15512,Monsters vs Aliens,"[16, 10751, 12, 878]",2009-03-19,36.747,6.2,3652,175000000,381509870,PG
11631,Mamma Mia!,"[35, 10749]",2008-07-02,36.691,7.0,5259,52000000,609841637,PG-13
11811,Leprechaun,"[35, 27, 53]",1993-01-08,36.686,5.6,521,900000,8556940,R
834,Underworld: Evolution,"[14, 28, 53]",2006-01-12,36.601,6.6,3241,50000000,111476513,R
9378,Thir13en Ghosts,"[27, 53]",2001-10-26,36.569,6.2,1514,42000000,68467960,R
109451,Cloudy with a Chance of Meatballs 2,"[16, 10751, 35]",2013-09-26,36.568,6.4,2423,78000000,248384621,PG
454619,Overboard,"[10749, 35]",2018-04-13,36.551,6.6,1093,12000000,91244913,PG-13
26389,From Paris with Love,"[28, 80, 53]",2010-02-04,36.523,6.2,1549,52000000,52826594,R
42889,The Virginity Hit,[35],2010-09-24,36.472,4.5,55,2000000,563706,R
43593,Piranha 3D,"[35, 27]",2010-08-20,36.46,5.4,1674,24000000,83188165,R
65759,Happy Feet Two,"[16, 35, 10751]",2011-11-18,36.453,6.1,1178,130000000,150406466,PG
2758,Addams Family Values,"[35, 10751, 14]",1993-11-19,36.423,6.9,2169,47000000,48919043,PG-13
218,The Terminator,"[28, 53, 878]",1984-10-26,36.364,7.6,9963,6400000,78371200,R
564,The Mummy,"[12, 28, 14]",1999-04-16,36.333,6.8,7064,80000000,415885488,PG-13
10545,The Hunchback of Notre Dame,"[18, 16, 10751]",1996-06-21,36.274,7.1,4003,100000000,325338851,G
36419,After.Life,"[18, 27, 9648, 53]",2009-11-07,36.127,6.2,818,4500000,3606395,R
27579,The American,"[80, 18, 53]",2010-08-31,36.08,5.9,1026,20000000,65464324,R
28178,Hachi: A Dog's Tale,"[18, 10751]",2009-06-13,35.992,8.0,5370,16000000,46749646,G
7443,Chicken Run,"[16, 35, 10751]",2000-06-21,35.948,6.7,3839,45000000,224834564,G
218043,Left Behind,"[53, 28, 878]",2014-10-03,35.892,4.2,1049,16000000,19682924,PG-13
397567,Along with the Gods: The Two Worlds,"[18, 14, 28]",2017-12-14,35.881,8.1,457,18300000,125983972,NR
453405,Gemini Man,"[878, 28, 53]",2019-10-02,35.765,6.4,4033,138000000,173469516,PG-13
10661,You Don't Mess with the Zohan,"[35, 28]",2008-06-05,35.736,5.7,2906,90000000,204313400,PG-13
276907,Legend,"[80, 53]",2015-09-09,35.713,6.9,2662,25000000,42972994,R
607,Men in Black,"[28, 12, 35, 878]",1997-07-02,35.68,7.2,11180,90000000,589390539,PG-13
11036,The Notebook,"[10749, 18]",2004-06-25,35.668,7.9,9162,29000000,115603229,PG-13
205596,The Imitation Game,"[36, 18, 53, 10752]",2014-11-14,35.623,8.0,14076,14000000,233555708,PG-13
76285,Percy Jackson: Sea of Monsters,"[12, 10751, 14]",2013-08-07,35.615,6.0,4304,90000000,199850315,PG
6795,Zathura: A Space Adventure,"[10751, 14, 878, 12, 35]",2005-11-06,35.583,6.4,2527,65000000,65079104,PG
177677,Mission: Impossible - Rogue Nation,"[28, 12]",2015-07-23,35.509,7.2,7021,150000000,682330139,PG-13
2383,The Bear,"[12, 18, 10751]",1988-10-21,35.483,7.0,329,25000000,138241022,PG
14001,Dead Silence,[27],2007-03-16,35.476,6.4,1701,20000000,22217407,R
10501,The Road to El Dorado,"[10751, 12, 16, 35, 28]",2000-03-31,35.365,7.2,3004,95000000,76432727,PG
341013,Atomic Blonde,"[28, 53]",2017-07-26,35.351,6.4,5192,30000000,100014025,R
9431,Bordello of Blood,"[27, 35]",1996-08-16,35.349,5.9,262,15000000,5600000,R
10992,Cats & Dogs,"[10751, 35]",2001-07-04,35.347,5.4,1256,60000000,93375151,PG
7131,Van Helsing,"[27, 12, 28]",2004-05-05,35.335,6.3,4607,160000000,300257475,PG-13
807,Se7en,"[80, 9648, 53]",1995-09-22,35.324,8.3,16130,33000000,327311859,R
77931,The Smurfs 2,"[14, 10751, 35, 16]",2013-07-30,35.292,5.8,1756,105000000,347434178,PG
438650,Cold Pursuit,"[28, 80, 53]",2019-02-07,35.254,5.7,1912,60000000,76419755,R
267860,London Has Fallen,"[28, 53]",2016-03-02,35.192,6.1,3794,60000000,205754447,R
1576,Resident Evil,"[27, 28, 878]",2002-03-15,35.152,6.6,4940,33000000,102984862,R
5174,Rush Hour 3,"[28, 35, 80]",2007-08-08,35.018,6.4,2329,140000000,258022233,PG-13
152259,Phantom,[53],2013-01-03,34.97,5.9,235,10000000,1034589,R
170,28 Days Later,"[27, 53, 878]",2002-10-31,34.945,7.2,5063,5000000,85720385,R
188927,Star Trek Beyond,"[28, 12, 878]",2016-07-07,34.925,6.8,5513,185000000,343471816,PG-13
9021,The Santa Clause 2,"[14, 35, 10751]",2002-10-31,34.922,5.9,955,65000000,172842355,G
325133,Neighbors 2: Sorority Rising,[35],2016-05-04,34.897,5.8,3754,35000000,108758521,R
151960,Planes,"[16, 10751, 12, 35]",2013-08-09,34.839,5.9,1287,50000000,219788712,PG
214,Saw III,"[27, 53, 80]",2006-10-27,34.816,6.4,3332,10000000,163876815,NR
10073,Date Movie,"[35, 10749]",2006-02-17,34.811,4.2,722,20000000,48548426,PG-13
93837,So Undercover,"[28, 35]",2012-12-06,34.774,6.1,980,15000000,2500000,PG-13
133805,Carrie,"[18, 27]",2013-10-16,34.692,6.0,3712,30000000,82394288,R
22538,Scott Pilgrim vs. the World,"[35, 28, 10749, 14]",2010-08-12,34.678,7.4,6028,85000000,48000000,PG-13
493922,Hereditary,"[27, 9648, 53]",2018-06-07,34.662,7.2,5401,10000000,80239658,R
9016,Treasure Planet,"[12, 16, 10751, 14, 878]",2002-11-26,34.659,7.5,3152,140000000,109578115,PG
13387,Transporter 3,"[28, 12, 53, 80]",2008-11-26,34.619,6.1,2614,30000000,108979549,PG-13
8247,Jumper,"[28, 12, 878]",2008-02-13,34.618,6.1,4578,85000000,222231186,PG-13
562,Die Hard,"[28, 53]",1988-07-15,34.617,7.7,8704,28000000,140767956,R
1374,Rocky IV,[18],1985-11-21,34.566,7.0,3241,31000000,300473716,PG
62214,Frankenweenie,"[16, 35, 10751]",2012-10-04,34.558,6.9,2562,39000000,81493846,PG
14411,Sinbad: Legend of the Seven Seas,"[10751, 16, 12, 35, 14, 28]",2003-07-02,34.544,6.9,1567,60000000,80767884,PG
73723,The Lorax,"[16, 10751]",2012-03-01,34.521,6.5,2658,70000000,348840316,PG
310,Bruce Almighty,"[14, 35]",2003-05-23,34.486,6.7,8780,80000000,484592874,PG-13
1585,It's a Wonderful Life,"[18, 10751, 14]",1946-12-20,34.456,8.3,3101,3180000,9644124,PG
10591,The Girl Next Door,"[35, 10749]",2004-04-09,34.444,6.7,2586,21000000,31635150,R
9348,Species,"[878, 27, 28]",1995-07-07,34.376,5.9,1178,35000000,113374103,R
9730,Friday the 13th: The Final Chapter,[27],1984-04-13,34.361,6.1,904,2600000,32980880,R
10439,Hocus Pocus,"[35, 10751, 14]",1993-07-16,34.306,7.0,2029,28000000,39514713,PG
300668,Annihilation,"[878, 27]",2018-02-22,34.194,6.4,6827,40000000,43070915,R
2300,Space Jam,"[16, 10751, 35, 878]",1996-11-15,34.184,6.9,4802,80000000,250200000,PG
855,Black Hawk Down,"[28, 36, 10752]",2001-12-28,34.148,7.4,4333,92000000,172989651,R
1366,Rocky,[18],1976-11-21,34.128,7.8,5766,1000000,117235147,PG
10781,The Texas Chainsaw Massacre: The Beginning,"[27, 53]",2006-10-06,34.101,6.1,1277,16000000,51764406,R
19556,Miss March,"[35, 10749]",2009-03-13,34.038,5.5,259,6000000,4591629,R
238713,Spy,"[28, 35, 80]",2015-05-06,34.027,6.8,5088,65000000,235666219,R
9353,Nacho Libre,"[35, 10751]",2006-06-16,34.018,6.2,1156,35000000,99255460,PG
240,The Godfather: Part II,"[18, 80]",1974-12-20,33.985,8.6,9111,13000000,102600000,R
474395,Teen Titans Go! To the Movies,"[16, 28, 35, 878]",2018-07-27,33.975,7.4,893,10000000,28646544,PG
348350,Solo: A Star Wars Story,"[878, 12, 28]",2018-05-15,33.956,6.6,6665,250000000,392952373,PG-13
205587,The Judge,[18],2014-10-08,33.933,7.3,3293,50000000,83719388,R
11130,The Princess Diaries 2: Royal Engagement,"[35, 18, 10751, 10749]",2004-08-06,33.923,6.6,2650,40000000,134734481,G
11770,Shaolin Soccer,"[28, 35]",2001-07-05,33.907,7.0,1568,10000005,42776760,PG
16007,Death Note,"[14, 9648, 53]",2006-06-17,33.872,7.0,479,20000000,27793200,R
137094,Jack Ryan: Shadow Recruit,"[28, 18, 53]",2014-01-15,33.854,6.1,2323,60000000,135511030,PG-13
10320,The Ring Two,"[18, 27, 53]",2005-03-17,33.815,5.7,1790,50000000,161451538,PG-13
332562,A Star Is Born,"[18, 10749]",2018-10-03,33.81,7.5,9848,36000000,433888866,R
598,City of God,"[18, 80]",2002-02-05,33.728,8.4,5448,3300000,30641770,R
5175,Rush Hour 2,"[28, 35, 80]",2001-08-03,33.715,6.7,2994,90000000,347325802,PG-13
442062,Goosebumps 2: Haunted Halloween,"[12, 35, 14, 10751, 27]",2018-10-11,33.675,6.1,1108,35000000,93320380,PG
82390,The Paperboy,"[53, 18, 9648]",2012-09-14,33.605,5.6,578,12500000,1353868,R
1091,The Thing,"[27, 9648, 878]",1982-06-25,33.604,8.0,4964,15000000,19629760,R
4108,The Transporter,"[28, 80, 53]",2002-10-02,33.587,6.7,4134,21000000,43928932,PG-13
277,Underworld,"[14, 28, 53]",2003-09-19,33.581,6.8,5040,22000000,95708457,R
169,Predator 2,"[878, 28, 53]",1990-11-20,33.547,6.2,2201,35000000,57120318,R
608,Men in Black II,"[28, 12, 35, 878]",2002-07-03,33.471,6.3,8060,140000000,445135288,PG-13
426543,The Nutcracker and the Four Realms,"[14, 12, 10751]",2018-10-26,33.467,6.1,1770,120000000,59522646,PG
489,Good Will Hunting,[18],1997-12-05,33.451,8.1,9119,10000000,225933435,R
419430,Get Out,"[9648, 53, 27]",2017-02-24,33.446,7.6,13496,4500000,255407969,R
109428,Evil Dead,[27],2013-04-05,33.429,6.4,3509,17000000,97542952,R
72559,G.I. Joe: Retaliation,"[878, 12, 28, 53]",2013-03-27,33.378,5.6,4722,130000000,371876278,PG-13
8358,Cast Away,"[12, 18]",2000-12-22,33.366,7.7,8959,90000000,429632142,PG-13
22970,The Cabin in the Woods,"[27, 35, 14, 53]",2012-04-12,33.331,6.6,6211,30000000,71041255,R
192141,No Escape,[53],2015-08-26,33.321,6.9,2009,5000000,54418872,R
9072,Little Man,"[35, 80]",2006-08-31,33.269,5.9,1258,64000000,101595121,PG-13
588,Silent Hill,"[27, 9648]",2006-04-21,33.256,6.5,3225,50000000,97607453,R
58224,Mr. Popper's Penguins,"[35, 10751]",2011-06-17,33.234,5.9,2313,55000000,187361754,PG
460019,Truth or Dare,"[53, 27]",2018-04-12,33.194,6.0,3326,3500000,95330493,PG-13
375588,Robin Hood,"[12, 28, 53]",2018-11-21,33.183,5.9,2377,100000000,86493046,PG-13
4951,10 Things I Hate About You,"[35, 10749, 18]",1999-03-30,33.18,7.6,6157,16000000,53478166,PG-13
280217,The Lego Movie 2: The Second Part,"[28, 12, 16, 35, 10751]",2019-01-26,33.179,6.7,1558,100000000,190514361,PG
2907,The Addams Family,"[10751, 35, 14, 27]",1991-11-22,33.156,7.0,3440,30000000,191502426,PG-13
433,Mary Poppins,"[35, 10751, 14]",1964-08-27,33.154,7.6,3810,6000000,102272727,G
9340,The Goonies,"[12, 35, 10751]",1985-06-07,33.135,7.5,4466,19000000,61389680,PG
116149,Paddington,"[35, 12, 10751]",2014-11-24,33.119,7.1,2739,55000000,259207227,PG
640,Catch Me If You Can,"[18, 80]",2002-12-25,33.115,7.9,11784,52000000,352114312,PG-13
82507,Sinister,"[27, 53, 9648]",2012-03-29,33.096,6.8,4175,3000000,82515113,R
46529,I Am Number Four,"[28, 53, 878, 12]",2011-02-18,33.088,6.2,3877,50000000,149878437,PG-13
68728,Oz the Great and Powerful,"[14, 12, 10751]",2013-03-07,33.074,5.9,5790,200000000,491868548,PG
323272,War Room,"[18, 10749]",2015-08-28,33.048,7.9,333,3000000,67790117,PG
1402,The Pursuit of Happyness,[18],2006-12-14,33.036,7.9,7845,55000000,307077295,PG-13
1370,Rambo III,"[28, 12, 53, 10752]",1988-05-24,33.03,6.1,2311,63000000,189015611,R
458253,Missing Link,"[10751, 16, 35, 12, 14]",2019-04-04,33.025,7.0,629,100000000,26249469,PG
1271,300,"[28, 12, 10752]",2007-03-07,32.935,7.2,11201,65000000,422610419,R
14444,The Rugrats Movie,"[10751, 16, 35, 12]",1998-11-20,32.891,6.2,442,30000000,100491683,G
13474,P2,"[27, 53]",2007-11-09,32.887,6.1,599,3500000,7766240,R
7980,The Lovely Bones,"[14, 18]",2009-02-19,32.827,7.0,3628,65000000,93621340,PG-13
476968,"Paul, Apostle of Christ","[18, 36]",2018-03-23,32.825,7.4,234,5000000,22525668,PG-13
121856,Assassin's Creed,"[28, 12, 878]",2016-12-21,32.695,5.4,6579,125000000,240697856,PG-13
13207,Friday the 13th,[27],2009-02-11,32.69,5.8,1911,19000000,91509154,R
274857,King Arthur: Legend of the Sword,"[28, 18, 14]",2017-05-10,32.689,6.5,4688,175000000,148675066,PG-13
24831,Piranha,"[27, 35]",1978-08-03,32.649,5.9,434,660000,16000000,R
11917,Saw V,"[27, 53, 80]",2008-10-23,32.639,6.2,2585,10800000,113857533,R
37169,The Human Centipede (First Sequence),[27],2009-04-26,32.612,5.2,1593,2011799,252207,R
41513,The Smurfs,"[16, 10751, 12, 35, 14]",2011-07-29,32.587,5.8,3021,110000000,563749323,PG
290595,The Huntsman: Winter's War,"[28, 12, 18]",2016-04-06,32.558,6.3,4047,115000000,164989338,PG-13
22804,Saw VI,"[27, 9648]",2009-10-16,32.556,6.3,2353,11000000,68233629,R
49527,Man on a Ledge,"[28, 53, 80]",2012-01-13,32.485,6.4,2065,42000000,46221189,PG-13
18009,Leprechaun 2,"[35, 27]",1994-04-07,32.454,5.5,203,2000000,2260622,R
59860,Monte Carlo,"[12, 35, 10749]",2011-07-01,32.443,6.6,1789,20000000,39782683,PG
114,Pretty Woman,"[10749, 35]",1990-03-23,32.428,7.4,6084,14000000,463406268,R
59859,Kick-Ass 2,"[28, 12, 80]",2013-07-17,32.41,6.4,5061,28000000,60700000,R
211672,Minions,"[10751, 16, 12, 35]",2015-06-17,32.354,6.4,8984,74000000,1156730962,PG
9737,Bad Boys,"[28, 35, 80, 53]",1995-04-07,32.353,6.8,4936,19000000,141407024,R
28005,Kama Sutra: A Tale of Love,"[18, 36, 10749]",1996-09-11,32.325,5.7,112,3000000,4109095,R
193756,Lone Survivor,"[10752, 28, 18, 36]",2013-12-24,32.211,7.4,3319,40000000,149295601,R
600,Full Metal Jacket,"[18, 10752]",1987-06-26,32.162,8.1,8100,30000000,46357676,R
50646,"Crazy, Stupid, Love.","[35, 18, 10749]",2011-07-29,32.128,7.2,6584,50000000,142851197,PG-13
128,Princess Mononoke,"[12, 14, 16]",1997-07-12,32.02,8.4,5955,26500000,159414369,PG-13
262841,Monster Trucks,"[28, 35, 878]",2016-12-21,32.016,6.1,661,125000000,64493915,PG
228205,The Longest Ride,"[18, 10749]",2015-04-09,31.996,7.6,2649,34000000,63013281,PG-13
11011,Ri¢hie Ri¢h,"[35, 10751]",1994-12-19,31.985,5.8,1737,40000000,38087756,PG
456740,Hellboy,"[14, 28, 12, 878]",2019-04-10,31.962,5.5,2597,50000000,44664690,R
2109,Rush Hour,"[28, 35, 80]",1998-09-18,31.96,7.0,3473,33000000,244721064,PG-13
11690,Bloodsport,"[28, 18]",1988-02-26,31.958,7.0,1270,1500000,65000000,R
679,Aliens,"[28, 53, 878]",1986-07-18,31.942,7.9,7329,18500000,183316455,R
299687,The 5th Wave,"[878, 12, 28]",2016-01-14,31.941,5.9,4935,38000000,109906372,PG-13
193610,The Other Woman,"[35, 10749]",2014-04-16,31.913,6.4,3014,40000000,196781193,PG-13
300168,Dragon Blade,"[28, 18, 12]",2015-02-19,31.912,6.3,423,65000000,121545703,R
24,Kill Bill: Vol. 1,"[28, 80]",2003-10-10,31.907,8.0,13966,30000000,180899265,R
10530,Pocahontas,"[12, 16, 10751, 10749]",1995-06-14,31.894,7.0,4648,55000000,346079773,G
270303,It Follows,"[27, 9648]",2015-02-04,31.883,6.6,4985,2000000,14674076,R
16859,Kiki's Delivery Service,"[16, 10751, 14, 12]",1989-07-29,31.874,7.8,2823,6900000,4493017,G
377,A Nightmare on Elm Street,[27],1984-11-09,31.861,7.3,3752,1800000,57000000,R
429351,12 Strong,"[10752, 18, 28, 36]",2018-01-16,31.848,6.1,2189,35000000,67450815,R
565,The Ring,"[27, 9648]",2002-10-18,31.832,6.6,4804,48000000,249348933,PG-13
268531,Captain Underpants: The First Epic Movie,"[10751, 28, 16, 35]",2017-06-01,31.823,6.2,918,38000000,125289450,PG
413518,Pinocchio,"[14, 12, 18]",2019-12-19,31.766,6.6,1164,12400000,17133446,PG-13
277216,Straight Outta Compton,"[18, 10402]",2015-08-11,31.704,7.8,2993,28000000,201634991,R
490132,Green Book,"[18, 35]",2018-11-16,31.679,8.3,8447,23000000,319700000,PG-13
51540,Horrible Bosses,"[35, 80]",2011-07-08,31.633,6.6,5233,35000000,209838559,R
95,Armageddon,"[28, 53, 878, 12]",1998-07-01,31.62,6.8,6259,140000000,553799566,PG-13
298250,Jigsaw,"[27, 80, 9648, 53]",2017-10-26,31.616,6.2,2839,10000000,102952888,R
433808,The Ritual,"[27, 53, 9648]",2017-10-11,31.574,6.2,2117,10000000,1785977,R
252838,The Wedding Ringer,[35],2015-01-16,31.566,6.5,1301,23000000,79799880,R
316029,The Greatest Showman,[18],2017-12-20,31.538,8.0,7772,84000000,432844677,PG
1368,First Blood,"[28, 12, 53, 10752]",1982-10-22,31.537,7.4,4668,15000000,125212904,R
77805,Lovelace,[18],2013-08-08,31.475,6.0,524,10000000,1585582,R
274167,Daddy's Home,[35],2015-12-25,31.373,6.2,2497,50000000,242786137,PG-13
374720,Dunkirk,"[10752, 28, 18]",2017-07-19,31.361,7.5,13465,100000000,527000000,PG-13
1927,Hulk,"[28, 878]",2003-06-19,31.33,5.5,4553,137000000,245360480,PG-13
254,King Kong,"[12, 18, 28]",2005-12-12,31.258,6.8,6300,207000000,562363449,PG-13
1417,Pan's Labyrinth,"[14, 18, 10752]",2006-08-25,31.206,7.7,8572,19000000,83258226,R
406990,What Happened to Monday,"[878, 53, 18, 9648]",2017-08-18,31.164,7.2,5035,20000000,27975429,R
308266,War Dogs,"[35, 80, 18]",2016-08-17,31.121,6.9,3658,40000000,86234523,R
98357,Broken City,"[53, 80, 18]",2013-01-18,31.086,5.9,1154,56000000,34737199,R
764,The Evil Dead,[27],1981-09-10,31.078,7.3,2725,350000,29400000,NC-17
399055,The Shape of Water,"[18, 14, 10749]",2017-12-01,31.072,7.3,10216,19500000,194989655,R
192577,Space Pirate Captain Harlock,"[16, 878]",2013-09-07,31.042,6.6,847,30000000,18010317,PG-13
82693,Silver Linings Playbook,"[18, 35, 10749]",2012-09-08,31.011,7.1,10144,21000000,236412453,R
185,A Clockwork Orange,"[878, 18]",1971-12-19,30.993,8.2,10150,2200000,26589000,R
663,Saw IV,"[27, 53, 80]",2007-10-25,30.957,6.2,2790,10000000,139352633,R
227348,Paranormal Activity: The Marked Ones,"[27, 53]",2014-01-01,30.944,5.4,1119,5000000,86362372,R
84174,Bachelorette,"[35, 10749]",2012-01-23,30.931,5.4,1031,3000000,11947954,R
137106,The Lego Movie,"[12, 16, 35, 10751, 14]",2014-02-06,30.923,7.4,6346,60000000,469160692,PG
41446,Scream 4,"[27, 9648]",2011-04-11,30.889,6.3,2377,40000000,97231420,R
424,Schindler's List,"[18, 36, 10752]",1993-11-30,30.85,8.6,12083,22000000,321365567,R
551804,Freaky,"[27, 53, 35, 14]",2020-11-12,30.849,6.7,871,5000000,15104310,R
12222,Horton Hears a Who!,"[16, 35, 10751, 12, 14]",2008-03-03,30.837,6.5,2594,85000000,298572799,G
415214,Operation Mekong,"[28, 12, 80, 10752]",2016-09-30,30.767,7.0,168,30200000,173000000,NR
206487,Predestination,"[878, 53]",2014-08-28,30.762,7.4,5048,5500000,4942449,R
445651,The Darkest Minds,"[878, 28, 18, 10749, 12, 53]",2018-07-25,30.733,7.0,2171,34000000,41142379,PG-13
1893,Star Wars: Episode I - The Phantom Menace,"[12, 28, 878]",1999-05-19,30.699,6.5,11601,115000000,924317558,PG
132232,Mama,[27],2013-01-17,30.675,6.2,3427,15000000,146497771,PG-13
399019,The Beguiled,[18],2017-06-23,30.673,5.9,1822,10500000,27397655,R
333596,Woodlawn,[18],2015-10-15,30.629,7.0,138,12000000,14394097,PG
72358,A Thousand Words,"[18, 35]",2012-03-07,30.627,6.1,1070,40000000,22044277,PG-13
197,Braveheart,"[28, 18, 36, 10752]",1995-03-14,30.615,7.9,7946,72000000,213216216,R
9480,Daredevil,"[14, 28, 80, 878, 53]",2003-02-14,30.6,5.2,3992,78000000,179179718,PG-13
286567,Max Steel,"[28, 12, 878]",2016-10-14,30.597,5.6,602,10000000,6272403,PG-13
157845,The Rover,"[80, 18]",2014-06-04,30.587,6.3,704,12250000,2295423,R
602,Independence Day,"[28, 12, 878]",1996-06-25,30.582,6.8,7707,75000000,817400891,PG-13
480881,Let There Be Light,[18],2017-10-27,30.57,6.3,48,3000000,7240000,PG-13
295693,The Boss Baby,"[16, 35, 10751]",2017-03-23,30.546,6.5,6006,125000000,498814908,PG
14564,Rings,[27],2017-02-01,30.544,5.0,2173,25000000,83080890,PG-13
4232,Scream,"[80, 27, 9648]",1996-12-20,30.541,7.3,4600,14000000,173046663,R
238615,Self/less,"[878, 9648, 53]",2015-07-10,30.501,6.4,2482,26000000,31807156,PG-13
1572,Die Hard: With a Vengeance,"[28, 53]",1995-05-19,30.494,7.2,4759,90000000,366101666,R
11357,Halloween 4: The Return of Michael Myers,"[27, 53]",1988-10-21,30.49,6.1,1064,5000000,17768757,R
51828,One Day,"[18, 10749]",2011-03-02,30.489,7.4,3357,15000000,59389433,PG-13
2667,The Blair Witch Project,"[27, 9648]",1999-07-14,30.429,6.3,3523,60000,248639099,R
406997,Wonder,"[18, 10751]",2017-11-13,30.418,8.2,6577,20000000,305937718,PG
8078,Alien Resurrection,"[878, 27, 28]",1997-11-12,30.41,6.1,3620,70000000,162000000,R
44214,Black Swan,"[18, 53, 27]",2010-12-03,30.356,7.6,11755,13000000,329398046,R
567609,Ready or Not,"[27, 53, 35]",2019-08-21,30.349,7.0,2861,6000000,57615777,R
11283,Nanny McPhee,"[14, 35, 10751]",2005-10-21,30.33,6.6,2442,25000000,123276807,PG
346648,Paddington 2,"[12, 35, 10751]",2017-11-09,30.282,7.5,1565,40000000,227300000,PG
162,Edward Scissorhands,"[14, 18, 10749]",1990-12-05,30.269,7.7,10435,20000000,53000000,PG-13
11470,Jason X,"[27, 878]",2001-07-24,30.258,4.8,943,11000000,16951798,R
419478,Midnight Sun,"[10749, 18]",2018-03-22,30.25,7.8,2883,2800000,27365467,PG-13
7485,Shooter,"[28, 18, 9648, 53, 80]",2007-03-22,30.217,7.1,3655,61000000,95696996,R
395990,Death Wish,"[28, 80, 18, 53]",2018-03-02,30.204,6.1,2044,30000000,34017028,R
744,Top Gun,"[28, 18, 12]",1986-05-16,30.051,7.0,5053,15000000,356830601,PG
13991,College,[35],2008-08-28,30.04,4.6,115,7000000,6230276,R
339988,The Circle,"[18, 53, 878]",2017-04-27,30.011,5.5,3734,18000000,20497844,PG-13
417678,"Everything, Everything","[18, 10749]",2017-05-18,30.007,7.3,3356,10000000,61621140,PG-13
12182,Nick and Norah's Infinite Playlist,"[35, 10402, 18]",2008-10-03,29.985,6.5,976,9000000,33556631,PG-13
337170,American Made,"[28, 80, 35]",2017-08-18,29.95,6.8,3446,50000000,133511855,R
10719,Elf,"[35, 10751, 14]",2003-10-09,29.947,6.6,2986,32000000,173398518,PG
13767,The Santa Clause 3: The Escape Clause,"[35, 10751, 12]",2006-11-01,29.938,5.4,769,12000000,84500122,G
458897,Charlie's Angels,"[28, 12, 35]",2019-11-14,29.888,6.6,2274,48000000,73279888,PG-13
650,Boyz n the Hood,"[18, 80]",1991-07-12,29.876,7.6,1322,6500000,57504069,R
158011,The Call,"[80, 53]",2013-03-14,29.872,6.8,2392,13000000,68572378,R
353491,The Dark Tower,"[14, 28, 878, 12]",2017-08-03,29.851,5.7,4147,60000000,113231078,PG-13
1735,The Mummy: Tomb of the Dragon Emperor,"[12, 28, 14]",2008-07-01,29.831,5.4,3537,145000000,403449830,PG-13
9470,Kung Fu Hustle,"[28, 35, 80, 14]",2004-02-10,29.81,7.4,1979,20000000,101434304,R
856,Who Framed Roger Rabbit,"[14, 16, 35, 80, 10751]",1988-06-21,29.808,7.5,4436,70000000,329803958,PG
395,AVP: Alien vs. Predator,"[12, 878, 28, 27]",2004-08-12,29.781,5.9,3306,70000000,177427090,PG-13
443791,Underwater,"[28, 27, 878, 53]",2020-01-08,29.777,6.3,2267,50000000,40882928,PG-13
121734,"Tad, the Lost Explorer","[16, 35, 12, 10751]",2012-08-10,29.765,6.0,394,10500000,23000000,PG
227973,The Peanuts Movie,"[12, 35, 16, 10751]",2015-11-01,29.76,6.8,1268,99000000,246233113,G
9494,Look Who's Talking,"[35, 10749]",1989-10-12,29.725,6.3,1805,7500000,296999813,PG-13
