movie_id,title,release_date,movie_popularity,vote_average,vote_count,budget,revenue,rating,studios,genres
557,Spider-Man,2002-05-01,740.753,7.2,14475,139000000,821708551,PG-13,"['Marvel Enterprises', ' Columbia Pictures', ' Sony Pictures', ' Laura Ziskin Productions', ' Marvel Entertainment']","['Fantasy', 'Action']"
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020-10-16,718.817,8.4,1891,15800000,503063688,R,"['Other', ' Other', ' Shueisha', ' Other']","['Animation', 'Action', 'Adventure', 'Fantasy']"
508943,Luca,2021-06-17,571.587,8.0,5197,200000000,49010641,PG,"['Pixar', ' Walt Disney Pictures']","['Animation', 'Comedy', 'Family', 'Fantasy']"
559,Spider-Man 3,2007-05-01,622.353,6.3,10615,258000000,890871626,PG-13,"['Columbia Pictures', ' Laura Ziskin Productions', ' Marvel Studios']","['Fantasy', 'Action', 'Adventure']"
459151,The Boss Baby: Family Business,2021-07-01,617.627,7.7,1629,82000000,128000000,PG,"['DreamWorks Animation', ' Universal Pictures']","['Animation', 'Comedy', 'Adventure', 'Family']"
568620,Snake Eyes: G.I. Joe Origins,2021-07-22,613.003,6.8,854,88000000,36964325,PG-13,"['Paramount', ' Metro-Goldwyn-Mayer', ' Di Bonaventura Pictures', ' Entertainment One', ' Skydance Media', ' Hasbro']","['Action', 'Adventure']"
637649,Wrath of Man,2021-04-22,607.704,7.8,2727,40000000,103966489,R,"['Miramax', ' Metro-Goldwyn-Mayer', ' Other', ' Lionsgate', ' Other']","['Action', 'Crime', 'Thriller']"
102382,The Amazing Spider-Man 2,2014-04-16,585.797,6.4,9972,200000000,708962323,PG-13,"['Marvel Entertainment', ' Columbia Pictures', ' Other', ' Matt Tolmach Productions', ' Sony Pictures']","['Action', 'Adventure', 'Fantasy']"
451048,Jungle Cruise,2021-07-28,580.277,7.7,3432,200000000,217000000,PG-13,"['Walt Disney Pictures', ' Seven Bucks Productions', ' Davis Entertainment', ' Flynn Picture Company', ' TSG Entertainment', ' Other']","['Adventure', 'Fantasy', 'Comedy', 'Action']"
385128,F9,2021-05-19,548.422,7.4,4466,200000000,721077945,PG-13,"['Original Film', ' One Race', ' Other', ' Other']","['Action', 'Crime', 'Thriller']"
436969,The Suicide Squad,2021-07-28,546.505,7.8,4886,180000000,167381210,R,"['DC Entertainment', ' DC Films', ' Atlas Entertainment', ' DC Comics', ' The Safran Company']","['Action', 'Adventure', 'Fantasy']"
574060,Gunpowder Milkshake,2021-07-14,539.474,6.5,394,30000000,344931,R,"['StudioCanal', ' Other', ' Studio Babelsberg', ' Canal+', ' Ciné+', ' Other']","['Action', 'Thriller', 'Crime']"
497698,Black Widow,2021-07-07,491.522,7.6,6134,200000000,378328978,PG-13,['Marvel Studios'],"['Action', 'Adventure', 'Science Fiction']"
460458,Resident Evil: Welcome to Raccoon City,2021-11-24,449.28,6.0,77,40000000,5500000,R,"['Constantin Film', ' Other', ' Davis Films', ' The Fyzz', ' Screen Gems']","['Horror', 'Action', 'Science Fiction']"
610253,Halloween Kills,2021-10-14,434.457,6.9,1290,20000000,127000000,R,"['Universal Pictures', ' Blumhouse Productions', ' Other', ' Miramax', ' Other', ' Trancas International Films']","['Horror', 'Thriller']"
379686,Space Jam: A New Legacy,2021-07-08,430.439,7.2,2636,161900000,148810604,PG,"['Warner Animation Group', ' Other', ' Other']","['Animation', 'Family', 'Comedy', 'Science Fiction']"
335983,Venom,2018-09-28,422.39,6.9,12368,116000000,855013954,PG-13,"['Other', ' Matt Tolmach Productions', ' Pascal Pictures', ' Marvel Entertainment', ' Tencent Pictures']","['Science Fiction', 'Action']"
460465,Mortal Kombat,2021-04-07,413.809,7.3,4089,20000000,83601013,R,"['Atomic Monster', ' Broken Road Productions', ' New Line Cinema']","['Action', 'Fantasy', 'Adventure']"
337404,Cruella,2021-05-26,409.629,8.2,6049,200000000,233274812,PG-13,['Walt Disney Pictures'],"['Comedy', 'Crime']"
299536,Avengers: Infinity War,2018-04-25,402.283,8.3,23207,300000000,2046239637,PG-13,['Marvel Studios'],"['Adventure', 'Action', 'Science Fiction']"
425909,Ghostbusters: Afterlife,2021-11-11,394.382,7.5,197,75000000,115000000,PG-13,"['Columbia Pictures', ' Bron Studios', ' The Montecito Picture Company', ' Other']","['Comedy', 'Fantasy', 'Adventure', 'Science Fiction']"
399566,Godzilla vs. Kong,2021-03-24,375.485,7.9,7274,200000000,467863133,PG-13,"['Warner Bros. Pictures', ' Legendary Pictures']","['Action', 'Fantasy', 'Science Fiction']"
324857,Spider-Man: Into the Spider-Verse,2018-12-06,370.41,8.4,10245,90000000,375540831,PG,"['Sony Pictures', ' Columbia Pictures', ' Marvel Entertainment', ' Other', ' Lord Miller Productions', ' Pascal Pictures', ' Sony Pictures Animation']","['Action', 'Adventure', 'Animation', 'Science Fiction', 'Comedy']"
529203,The Croods: A New Age,2020-11-25,363.686,7.6,2671,65000000,168285000,PG,"['Universal Pictures', ' DreamWorks Animation']","['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']"
791373,Zack Snyder's Justice League,2021-03-18,350.071,8.4,6900,70000000,657000000,R,"['Warner Bros. Pictures', ' Other', ' Atlas Entertainment', ' DC Entertainment', ' Other', ' Dune Entertainment', ' DC Films', ' DC Comics']","['Action', 'Adventure', 'Fantasy', 'Science Fiction']"
19995,Avatar,2009-12-10,319.402,7.5,24410,237000000,2847246203,PG-13,"['Dune Entertainment', ' Lightstorm Entertainment', ' 20th Century Fox', ' Ingenious Media']","['Action', 'Adventure', 'Fantasy', 'Science Fiction']"
299534,Avengers: Endgame,2019-04-24,311.929,8.3,19636,356000000,2797800564,PG-13,['Marvel Studios'],"['Adventure', 'Science Fiction', 'Action']"
631843,Old,2021-07-21,303.001,6.6,1770,18000000,90112510,PG-13,"['Universal Pictures', ' Blinding Edge Pictures', ' Perfect World Pictures']","['Thriller', 'Horror', 'Mystery']"
525660,Dynasty Warriors,2021-04-27,300.147,6.7,73,38504400,3310000,PG-13,"['Other', ' Other', ' Other', ' Other', ' Other', ' Other', ' Other', ' Other', ' Other', ' Other', ' Other', ' Other']","['Action', 'Adventure', 'Fantasy']"
527774,Raya and the Last Dragon,2021-03-03,269.44,8.1,4603,100000000,130000000,PG,"['Walt Disney Pictures', ' Walt Disney Animation Studios']","['Family', 'Fantasy', 'Animation', 'Action', 'Adventure']"
644495,House of Gucci,2021-11-24,282.185,7.2,150,75000000,34000000,R,"['Scott Free Productions', ' Metro-Goldwyn-Mayer', ' Bron Studios']","['Drama', 'Crime', 'Thriller']"
617653,The Last Duel,2021-10-13,281.369,7.6,469,100000000,27000000,R,"['Other', ' Scott Free Productions', ' Other', ' TSG Entertainment']","['History', 'Action', 'Drama']"
423108,The Conjuring: The Devil Made Me Do It,2021-05-25,264.911,7.7,3931,39000000,199166992,R,"['New Line Cinema', ' The Safran Company', ' Atomic Monster', ' Warner Bros. Pictures']","['Horror', 'Mystery', 'Thriller']"
24428,The Avengers,2012-04-25,261.224,7.7,25793,220000000,1518815515,PG-13,['Marvel Studios'],"['Science Fiction', 'Action', 'Adventure']"
671,Harry Potter and the Philosopher's Stone,2001-11-16,257.639,7.9,21487,125000000,976475550,PG,"['Warner Bros. Pictures', ' Heyday Films', ' 1492 Pictures']","['Adventure', 'Fantasy']"
317442,The Last: Naruto the Movie,2014-12-06,248.932,7.9,1084,1000000,16500000,PG-13,['Other'],"['Action', 'Romance', 'Animation']"
13811,Knowing,2009-03-19,246.973,6.1,4103,50000000,155446362,PG-13,"['Summit Entertainment', ' Escape Artists', ' Other', ' Other', ' Wintergreen Productions', ' Goldcrest']","['Action', 'Mystery', 'Science Fiction', 'Thriller']"
464052,Wonder Woman 1984,2020-12-16,244.054,6.6,6194,200000000,165160005,PG-13,"['DC Entertainment', ' Warner Bros. Pictures', ' Other', ' DC Films', ' Atlas Entertainment', ' DC Comics']","['Action', 'Adventure', 'Fantasy']"
458576,Monster Hunter,2020-12-03,243.248,6.9,2275,60000000,25814306,PG-13,"['Other', ' Constantin Film', ' Impact Pictures', ' Tencent Pictures', ' Toho Co.', ' Screen Gems', ' Sony Pictures']","['Action', 'Fantasy', 'Adventure']"
602223,The Forever Purge,2021-06-30,242.34,7.4,1450,18000000,76981630,R,"['Blumhouse Productions', ' Platinum Dunes', ' Universal Pictures', ' Perfect World Pictures', ' Other']","['Horror', 'Action', 'Thriller']"
672,Harry Potter and the Chamber of Secrets,2002-11-13,222.625,7.7,17339,100000000,876688482,PG,"['Warner Bros. Pictures', ' Heyday Films', ' 1492 Pictures']","['Adventure', 'Fantasy']"
587807,Tom & Jerry,2021-02-11,220.488,7.1,1854,50000000,132000000,PG,"['Warner Animation Group', ' Other', ' Other']","['Comedy', 'Family', 'Animation']"
632357,The Unholy,2021-03-31,219.099,6.8,1439,10000000,30763855,PG-13,"['Ghost House Pictures', ' Screen Gems', ' Sony Pictures', ' Other']",['Horror']
482373,Don't Breathe 2,2021-08-12,216.099,7.6,1218,10000000,45000000,R,"['Ghost House Pictures', ' Stage 6 Films', ' Good Universe', ' Other', ' Screen Gems']","['Thriller', 'Horror']"
505262,My Hero Academia: Two Heroes,2018-08-03,214.306,8.0,691,12000000,31478826,PG-13,"['Other', ' Other', ' Shueisha', ' Nippon Television Network Corporation', ' DENTSU', ' Other', ' Other', ' Toho Co.', ' Other']","['Animation', 'Action', 'Adventure', 'Fantasy']"
674,Harry Potter and the Goblet of Fire,2005-11-16,213.242,7.8,16381,150000000,895921036,PG-13,"['Warner Bros. Pictures', ' Heyday Films', ' Other']","['Adventure', 'Fantasy', 'Family']"
12444,Harry Potter and the Deathly Hallows: Part 1,2010-10-17,209.89,7.8,15282,250000000,954305868,PG-13,"['Warner Bros. Pictures', ' Heyday Films']","['Adventure', 'Fantasy']"
634528,The Marksman,2021-01-15,208.447,7.1,988,23000000,22039969,PG-13,"['Other', ' Other', ' Other', ' Other', ' Other', ' Voltage Pictures', ' Open Road Films', ' Other']","['Action', 'Thriller', 'Crime']"
673,Harry Potter and the Prisoner of Azkaban,2004-05-31,208.418,8.0,17040,130000000,789804554,PG,"['Warner Bros. Pictures', ' 1492 Pictures', ' Heyday Films', ' Other']","['Adventure', 'Fantasy']"
12445,Harry Potter and the Deathly Hallows: Part 2,2011-07-07,205.515,8.1,16479,125000000,1341511219,PG-13,"['Warner Bros. Pictures', ' Heyday Films']","['Fantasy', 'Adventure']"
400160,The SpongeBob Movie: Sponge on the Run,2020-08-14,203.438,7.7,2357,60000000,4700000,PG,"['Other', ' Nickelodeon Movies', ' Paramount Animation', ' Paramount', ' MRC', ' Other']","['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy']"
508442,Soul,2020-12-25,202.025,8.2,7269,150000000,136384442,PG,"['Walt Disney Pictures', ' Pixar']","['Animation', 'Comedy', 'Fantasy', 'Family']"
767,Harry Potter and the Half-Blood Prince,2009-07-07,197.65,7.7,15356,250000000,933959197,PG,"['Warner Bros. Pictures', ' Heyday Films']","['Adventure', 'Fantasy']"
8960,Hancock,2008-07-01,197.363,6.3,7722,150000000,629443428,PG-13,"['Other', ' Columbia Pictures', ' Relativity Media', ' Other', ' Weed Road Pictures', ' Forward Pass', ' Overbrook Entertainment', ' Sony Pictures']","['Fantasy', 'Action']"
520763,A Quiet Place Part II,2021-05-21,196.431,7.7,3387,61000000,297372261,PG-13,"['Paramount', ' Platinum Dunes', ' Other', ' Other']","['Science Fiction', 'Thriller', 'Horror']"
675,Harry Potter and the Order of the Phoenix,2007-06-28,192.619,7.7,15594,150000000,938212738,PG-13,"['Warner Bros. Pictures', ' Heyday Films']","['Adventure', 'Fantasy', 'Mystery']"
354912,Coco,2017-10-27,189.233,8.2,14903,175000000,800526015,PG,"['Pixar', ' Walt Disney Pictures']","['Family', 'Animation', 'Fantasy', 'Music', 'Comedy', 'Adventure']"
10138,Iron Man 2,2010-04-28,188.438,6.8,17020,200000000,623933331,PG-13,['Marvel Studios'],"['Adventure', 'Action', 'Science Fiction']"
8871,How the Grinch Stole Christmas,2000-11-17,186.392,6.7,5579,123000000,345141403,PG,"['Universal Pictures', ' Imagine Entertainment', ' Other']","['Family', 'Comedy', 'Fantasy']"
303857,Dragon Ball Z: Resurrection 'F',2015-04-18,185.382,6.8,1255,5000000,61768190,NR,"['Other', ' Toei Animation', ' Other']","['Action', 'Animation', 'Science Fiction']"
637693,Spirit Untamed,2021-05-20,183.236,7.7,302,30000000,17635215,PG,"['Universal Pictures', ' DreamWorks Animation']","['Animation', 'Adventure', 'Family', 'Western']"
615457,Nobody,2021-03-18,181.602,8.3,3705,17000000,61779301,R,"['Universal Pictures', ' Other', ' Other', ' Other', ' Perfect World Pictures']","['Action', 'Crime', 'Thriller']"
198663,The Maze Runner,2014-09-10,179.189,7.2,14049,34000000,348319861,PG-13,"['Ingenious Media', ' Other', ' Dayday Films', ' Temple Hill Entertainment', ' TSG Entertainment', ' 20th Century Fox']","['Action', 'Mystery', 'Science Fiction', 'Thriller']"
619778,Malignant,2021-09-01,175.538,7.0,1066,40000000,24640084,R,"['Warner Bros. Pictures', ' New Line Cinema', ' Other', ' Other', ' Atomic Monster', ' Other']","['Horror', 'Mystery', 'Thriller']"
24021,The Twilight Saga: Eclipse,2010-06-23,174.602,6.2,7193,68000000,698491347,PG-13,"['Summit Entertainment', ' Temple Hill Entertainment', ' Other', ' Other', ' Sunswept Entertainment']","['Adventure', 'Fantasy', 'Drama', 'Romance']"
360920,The Grinch,2018-11-08,173.813,6.8,2726,75000000,508575295,PG,"['Universal Pictures', ' Illumination Entertainment', ' Perfect World Pictures']","['Animation', 'Family', 'Comedy', 'Fantasy']"
106646,The Wolf of Wall Street,2013-12-25,173.8,8.0,18717,100000000,392000000,R,"['Other', ' Paramount', ' Red Granite Pictures', ' Appian Way', ' Other', ' Other']","['Crime', 'Drama', 'Comedy']"
99861,Avengers: Age of Ultron,2015-04-22,170.089,7.3,18864,365000000,1405403694,PG-13,['Marvel Studios'],"['Action', 'Adventure', 'Science Fiction']"
324786,Hacksaw Ridge,2016-10-07,168.794,8.2,10226,40000000,175302354,R,"['Vendian Entertainment', ' Summit Entertainment', ' Cross Creek Pictures', ' IM Global', ' Screen Australia', ' Other', ' Other', ' Other', ' Demarest Films', ' Lionsgate']","['Drama', 'History', 'War']"
293660,Deadpool,2016-02-09,167.444,7.6,25841,58000000,783100000,R,"['20th Century Fox', ' Marvel Entertainment', "" The Donners' Company"", ' TSG Entertainment', ' Genre Films']","['Action', 'Adventure', 'Comedy']"
522478,Peter Rabbit 2: The Runaway,2021-03-25,165.181,7.4,451,45000000,153000000,PG,"['Columbia Pictures', ' Olive Bridge Entertainment', ' Sony Pictures']","['Family', 'Comedy', 'Adventure', 'Animation', 'Fantasy']"
558,Spider-Man 2,2004-06-25,165.042,7.1,11651,200000000,783766341,PG-13,"['Marvel Enterprises', ' Sony Pictures', ' Columbia Pictures', ' Laura Ziskin Productions', ' Marvel Entertainment']","['Action', 'Adventure', 'Fantasy']"
15092,Crank: High Voltage,2009-04-16,164.463,6.0,2136,20000000,34560577,R,"['Lionsgate', ' Lakeshore Entertainment', ' Other']","['Action', 'Thriller', 'Crime']"
22832,Ninja Assassin,2009-09-29,161.772,6.5,1060,40000000,60462347,R,"['Legendary Pictures', ' Dark Castle Entertainment', ' Silver Pictures', ' Anarchos Productions', ' Other', ' Studio Babelsberg', ' Warner Bros. Pictures', ' Other', ' Other', ' Other', ' Legendary Pictures']",['Action']
10195,Thor,2011-04-21,157.059,6.8,17360,150000000,449326618,PG-13,['Marvel Studios'],"['Adventure', 'Fantasy', 'Action']"
22894,Legion,2010-01-21,156.072,5.8,1947,26000000,67918658,R,"['Screen Gems', ' Bold Films']","['Horror', 'Action', 'Fantasy']"
330457,Frozen II,2019-11-20,153.953,7.3,7795,150000000,1450026933,PG,"['Walt Disney Pictures', ' Walt Disney Animation Studios']","['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']"
590706,Jiu Jitsu,2020-11-20,153.876,5.1,448,23000000,99924,R,"['Other', ' Other', ' Other']","['Fantasy', 'Action', 'Science Fiction']"
271110,Captain America: Civil War,2016-04-27,152.666,7.4,18925,250000000,1153296293,PG-13,['Marvel Studios'],"['Adventure', 'Action', 'Science Fiction']"
335797,Sing,2016-11-23,151.177,7.1,6324,75000000,634151679,PG,"['Illumination Entertainment', ' Universal Pictures', ' Fuji Television Network', ' DENTSU']","['Animation', 'Comedy', 'Family', 'Music']"
337401,Mulan,2020-09-04,150.879,7.0,5287,200000000,66800000,PG-13,"['Walt Disney Pictures', ' China Film Group Corporation', ' Other', ' Other']","['Adventure', 'Fantasy']"
284052,Doctor Strange,2016-10-25,150.231,7.4,17822,165000000,677700000,PG-13,['Marvel Studios'],"['Action', 'Adventure', 'Fantasy', 'Science Fiction']"
32657,Percy Jackson & the Olympians: The Lightning Thief,2010-02-01,149.289,6.2,6054,95000000,226497209,PG,"['1492 Pictures', ' Sunswept Entertainment', ' Dune Entertainment']","['Adventure', 'Fantasy', 'Family']"
862,Toy Story,1995-10-30,147.272,8.0,14729,30000000,373554033,G,['Pixar'],"['Animation', 'Adventure', 'Family', 'Comedy']"
384018,Fast & Furious Presents: Hobbs & Shaw,2019-08-01,145.423,6.9,5461,200000000,760098996,PG-13,"['Other', ' Seven Bucks Productions', ' Universal Pictures']","['Action', 'Adventure', 'Comedy']"
18785,The Hangover,2009-06-02,144.063,7.3,13897,35000000,469310836,R,"['Legendary Pictures', ' Green Hat Films', ' Other', ' Warner Bros. Pictures']",['Comedy']
284053,Thor: Ragnarok,2017-10-25,143.832,7.6,16790,180000000,853977126,PG-13,['Marvel Studios'],"['Action', 'Adventure', 'Fantasy', 'Science Fiction']"
1865,Pirates of the Caribbean: On Stranger Tides,2011-05-14,141.308,6.5,11412,380000000,1045713802,PG-13,"['Walt Disney Pictures', ' Jerry Bruckheimer Films', ' Moving Picture Company']","['Adventure', 'Action', 'Fantasy']"
808,Shrek,2001-05-18,138.511,7.7,13154,60000000,487853320,PG,"['DreamWorks Animation', ' DreamWorks Pictures', ' Pacific Data Images']","['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']"
772,Home Alone 2: Lost in New York,1992-11-19,137.706,6.7,7337,18000000,358994850,PG,"['20th Century Fox', ' Hughes Entertainment']","['Comedy', 'Family', 'Adventure']"
13475,Star Trek,2009-05-06,137.329,7.4,8232,150000000,385680446,PG-13,"['Paramount', ' Spyglass Entertainment', ' Bad Robot', ' Other']","['Science Fiction', 'Action', 'Adventure']"
98566,Teenage Mutant Ninja Turtles,2014-08-07,135.273,5.9,5647,125000000,477200000,PG-13,"['Nickelodeon Movies', ' Paramount', ' Platinum Dunes', ' Other']","['Science Fiction', 'Action', 'Adventure', 'Comedy']"
800497,Werewolves Within,2021-06-25,134.834,6.2,203,6500000,250811,R,"['Other', ' Other', ' Other']","['Comedy', 'Horror']"
156022,The Equalizer,2014-09-24,134.64,7.2,6908,55000000,192330738,R,"['Other', ' Columbia Pictures', ' Village Roadshow Pictures', ' Escape Artists', ' LStar Capital', ' Mace Neufeld Productions']","['Thriller', 'Action', 'Crime']"
214756,Ted 2,2015-06-25,134.339,6.3,5933,68000000,215863606,R,"['Other', ' Universal Pictures', ' Other', ' Bluegrass Films', ' MRC']",['Comedy']
333339,Ready Player One,2018-03-28,134.125,7.6,12229,175000000,582890172,PG-13,"['Amblin Entertainment', ' De Line Pictures', ' Warner Bros. Pictures', ' Dune Entertainment', ' Other', ' Reliance Entertainment', ' Village Roadshow Pictures']","['Science Fiction', 'Adventure', 'Action']"
39254,Real Steel,2011-09-28,132.525,6.9,6360,110000000,299268508,PG-13,"['Touchstone Pictures', ' ImageMovers', ' Other', ' Kontsept Film Company', ' Revolution Sun Studios', ' DreamWorks Pictures', ' Reliance Entertainment', ' 21 Laps Entertainment']","['Action', 'Science Fiction', 'Drama']"
43074,Ghostbusters,2016-07-14,132.15,5.4,5238,144000000,229147509,PG-13,"['Other', ' Columbia Pictures', ' Village Roadshow Pictures', ' LStar Capital', ' Other', ' Pascal Pictures', ' The Montecito Picture Company']","['Action', 'Fantasy', 'Comedy']"
4564,Sex and the City,2008-05-12,132.01,6.6,1714,65000000,415252786,R,"['Other', ' New Line Cinema', ' Other']","['Comedy', 'Drama', 'Romance']"
585,"Monsters, Inc.",2001-11-01,131.875,7.8,14872,115000000,562816256,G,"['Pixar', ' Walt Disney Pictures']","['Animation', 'Comedy', 'Family']"
393345,Cult of Chucky,2017-10-23,131.275,5.8,814,6500000,2200000,R,['Other'],"['Horror', 'Thriller']"
14161,2012,2009-10-10,130.667,5.8,10036,200000000,791217826,PG-13,"['Columbia Pictures', ' Centropolis Entertainment', ' Other', ' The Mark Gordon Company']","['Action', 'Adventure', 'Science Fiction']"
216015,Fifty Shades of Grey,2015-02-11,130.124,5.9,9897,40000000,571006128,R,"['Focus Features', ' Michael De Luca Productions', ' Other']","['Drama', 'Romance', 'Thriller']"
11932,Bride of Chucky,1998-10-16,129.235,5.9,1316,25000000,50671850,R,"['Universal Pictures', ' Other']","['Horror', 'Comedy', 'Romance']"
193893,Let's Be Cops,2014-08-13,128.135,6.4,2223,17000000,136621271,R,"['Other', ' Genre Films', ' 20th Century Fox']",['Comedy']
863,Toy Story 2,1999-10-30,127.504,7.6,11057,90000000,497366869,G,['Pixar'],"['Animation', 'Comedy', 'Family']"
475557,Joker,2019-10-02,126.68,8.2,19164,55000000,1074251311,R,"['Warner Bros. Pictures', ' Other', ' Village Roadshow Pictures', ' Bron Studios', ' Creative Wealth Media Finance', ' DC Entertainment', ' DC Films', ' DC Comics']","['Crime', 'Thriller', 'Drama']"
22803,Law Abiding Citizen,2009-10-15,124.706,7.3,3782,53000000,126690726,R,"['Other', ' Other', ' Other', ' G-BASE']","['Drama', 'Crime', 'Thriller']"
240832,Lucy,2014-07-25,124.592,6.4,13574,40000000,458863600,R,"['EuropaCorp', ' Canal+', ' Ciné+', ' TF1 Films Production']","['Action', 'Science Fiction']"
177572,Big Hero 6,2014-10-24,122.423,7.8,13170,165000000,657827828,PG,"['Walt Disney Pictures', ' Walt Disney Animation Studios']","['Adventure', 'Family', 'Animation', 'Action', 'Comedy']"
8587,The Lion King,1994-06-23,122.002,8.3,14685,45000000,763455561,G,"['Walt Disney Pictures', ' Walt Disney Animation Studios']","['Family', 'Animation', 'Drama']"
383498,Deadpool 2,2018-05-10,121.677,7.5,13983,110000000,786365638,R,"['Marvel Entertainment', ' 20th Century Fox', ' Other', ' TSG Entertainment', ' Genre Films']","['Action', 'Comedy', 'Adventure']"
68721,Iron Man 3,2013-04-18,121.359,6.9,18616,200000000,1214811252,PG-13,['Marvel Studios'],"['Action', 'Adventure', 'Science Fiction']"
122917,The Hobbit: The Battle of the Five Armies,2014-12-10,120.52,7.3,11493,250000000,956019788,PG-13,"['Warner Bros. Pictures', ' WingNut Films', ' New Line Cinema', ' Other', ' Metro-Goldwyn-Mayer']","['Action', 'Adventure', 'Fantasy']"
16996,17 Again,2009-03-11,120.147,6.3,4151,20000000,136267476,PG-13,['New Line Cinema'],['Comedy']
458156,John Wick: Chapter 3 - Parabellum,2019-05-15,119.5,7.4,7425,55000000,326709727,R,"['Summit Entertainment', ' Thunder Road', ' Lionsgate', ' 87Eleven']","['Action', 'Thriller', 'Crime']"
337167,Fifty Shades Freed,2018-01-17,119.498,6.7,6603,55000000,368307760,R,"['Universal Pictures', ' Perfect World Pictures']","['Drama', 'Romance']"
72545,Journey 2: The Mysterious Island,2012-01-19,119.018,6.1,3320,79000000,355692760,PG,"['Walden Media', ' New Line Cinema', ' Contrafilm']","['Adventure', 'Action', 'Science Fiction']"
43347,Love & Other Drugs,2010-11-22,118.957,7.0,4004,30000000,102820008,R,"['Fox 2000 Pictures', ' Regency Enterprises', ' New Regency Pictures', ' Other', ' Bedford Falls Productions', ' Dune Entertainment', ' 20th Century Fox']","['Drama', 'Comedy', 'Romance']"
72190,World War Z,2013-06-20,118.638,6.8,12520,200000000,531865000,PG-13,"['GK Films', ' Paramount', ' Hemisphere Media Capital', ' Other', ' Other', ' Latina Pictures', ' Skydance Media', ' Plan B Entertainment']","['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']"
454626,Sonic the Hedgehog,2020-02-12,118.41,7.4,7270,85000000,306766470,PG,"['Original Film', ' Other', ' Other', ' Paramount', ' Other', ' Other', ' Other', ' Other']","['Action', 'Science Fiction', 'Comedy', 'Family']"
9820,The Parent Trap,1998-07-28,117.641,7.1,3077,15000000,92108518,PG,['Walt Disney Pictures'],"['Comedy', 'Family']"
10196,The Last Airbender,2010-06-30,117.343,4.7,3106,150000000,319713881,PG,"['Paramount', ' Nickelodeon Movies', ' Blinding Edge Pictures', ' Other', ' The Kennedy/Marshall Company']","['Action', 'Adventure', 'Fantasy']"
301528,Toy Story 4,2019-06-19,117.182,7.6,7528,175000000,1073394593,G,"['Walt Disney Pictures', ' Pixar']","['Family', 'Adventure', 'Animation', 'Comedy', 'Fantasy', 'Drama']"
585216,Escape Room: Tournament of Champions,2021-07-01,116.443,6.9,755,15000000,44888959,PG-13,"['Original Film', ' Columbia Pictures', ' Other']","['Horror', 'Thriller', 'Mystery']"
228150,Fury,2014-10-15,116.307,7.5,9502,68000000,211817906,R,"['Columbia Pictures', ' QED International', ' LStar Capital', ' Other', ' Other', ' Sony Pictures', ' Huayi Brothers Pictures']","['War', 'Drama', 'Action']"
68726,Pacific Rim,2013-07-11,116.187,6.8,10146,180000000,407602906,PG-13,"['Double Dare You Productions', ' Legendary Pictures', ' Warner Bros. Pictures']","['Action', 'Science Fiction', 'Adventure']"
72331,Abraham Lincoln: Vampire Hunter,2012-06-20,116.163,5.7,2641,69000000,116471580,R,"['Other', ' Tim Burton Productions', ' Other', ' Other', ' 20th Century Fox']","['Action', 'Fantasy', 'Horror']"
109445,Frozen,2013-11-20,115.048,7.3,13711,150000000,1274219009,PG,"['Walt Disney Pictures', ' Walt Disney Animation Studios']","['Animation', 'Family', 'Adventure', 'Fantasy']"
809,Shrek 2,2004-05-19,114.876,7.2,9411,150000000,928760770,PG,"['DreamWorks Pictures', ' Pacific Data Images', ' DreamWorks Animation']","['Animation', 'Family', 'Comedy', 'Fantasy', 'Adventure']"
10585,Child's Play,1988-11-08,114.848,6.6,2052,9000000,44196684,R,['United Artists'],['Horror']
257344,Pixels,2015-07-16,114.672,5.7,6219,88000000,243637091,PG-13,"['Sony Pictures', ' Columbia Pictures', ' 1492 Pictures', ' LStar Capital', ' China Film Group Corporation', ' Happy Madison Productions']","['Action', 'Comedy', 'Science Fiction']"
24418,Cirque du Freak: The Vampire's Assistant,2009-10-23,114.636,5.7,844,40000000,28169671,PG-13,"['Universal Pictures', ' Relativity Media']","['Adventure', 'Fantasy', 'Action', 'Thriller']"
38575,The Karate Kid,2010-06-10,114.556,6.5,4680,40000000,359126022,PG,"['Jerry Weintraub Productions', ' Columbia Pictures', ' Other', ' Overbrook Entertainment', ' Sony Pictures']","['Action', 'Adventure', 'Drama', 'Family']"
138843,The Conjuring,2013-03-20,113.912,7.5,8881,13000000,319494638,R,"['Other', ' New Line Cinema', ' The Safran Company']","['Horror', 'Thriller']"
474350,It Chapter Two,2019-09-04,113.892,6.9,6468,79000000,473093228,R,"['Lin Pictures', ' New Line Cinema', ' Vertigo Entertainment', ' Other', ' Other']","['Horror', 'Fantasy']"
254128,San Andreas,2015-05-27,113.443,6.2,6903,110000000,473990832,PG-13,"['New Line Cinema', ' Village Roadshow Pictures', ' Flynn Picture Company', ' Warner Bros. Pictures']","['Action', 'Drama', 'Thriller']"
